
TTD - Therapeutic Targets Database Full Data Download File
Title - KEGG pathway data for TTD clinical trial targets only
Version 7.1.01 (2019.07.14)
Provided by IDRB   Lab of Innovative Drug Reasearch and Bioinformatics
                   College of Pharmaceutical Sciences
                   Zhejiang University
                   https://idrblab.org/
Provided by BIDD   BioInformatic and Drug Design Group
                   Department of Pharmacy
                   National Unviersity of Singapore
                   http://bidd.nus.edu.sg/
Any question about data provided here, please contact with:
Dr. Wang (lfwyx@zju.edu.cn) and Dr. Li (lifengcheng@zju.edu.cn)

--------------------------------------------------------------------------------------------------------

TTDID	KEGG pathway ID	KEGG pathway name
T51223	hsa05321	Inflammatory bowel disease (IBD)
T51407	hsa03008	Ribosome biogenesis in eukaryotes
T51407	hsa03013	RNA transport
T51407	hsa05164	Influenza A
T51407	hsa05166	HTLV-I infection
T51407	hsa05169	Epstein-Barr virus infection
T51425	hsa04014	Ras signaling pathway
T51425	hsa04015	Rap1 signaling pathway
T51425	hsa04060	Cytokine-cytokine receptor interaction
T51425	hsa04151	PI3K-Akt signaling pathway
T51425	hsa04510	Focal adhesion
T51425	hsa04668	TNF signaling pathway
T51425	hsa05200	Pathways in cancer
T51565	hsa03008	Ribosome biogenesis in eukaryotes
T51565	hsa04064	NF-kappa B signaling pathway
T51565	hsa04310	Wnt signaling pathway
T51565	hsa04520	Adherens junction
T51565	hsa04530	Tight junction
T51565	hsa05162	Measles
T51565	hsa05168	Herpes simplex infection
T51565	hsa05169	Epstein-Barr virus infection
T51748	hsa04066	HIF-1 signaling pathway
T51748	hsa04150	mTOR signaling pathway
T51748	hsa04919	Thyroid hormone signaling pathway
T51748	hsa05200	Pathways in cancer
T51748	hsa05205	Proteoglycans in cancer
T51748	hsa05211	Renal cell carcinoma
T51748	hsa05230	Central carbon metabolism in cancer
T51748	hsa05231	Choline metabolism in cancer
T52037	hsa04145	Phagosome
T52037	hsa04620	Toll-like receptor signaling pathway
T52037	hsa05142	Chagas disease (American trypanosomiasis)
T52037	hsa05152	Tuberculosis
T52316	hsa04010	MAPK signaling pathway
T52316	hsa04012	ErbB signaling pathway
T52316	hsa04014	Ras signaling pathway
T52316	hsa04015	Rap1 signaling pathway
T52316	hsa04022	cGMP-PKG signaling pathway
T52316	hsa04024	cAMP signaling pathway
T52316	hsa04062	Chemokine signaling pathway
T52316	hsa04068	FoxO signaling pathway
T52316	hsa04071	Sphingolipid signaling pathway
T52316	hsa04151	PI3K-Akt signaling pathway
T52316	hsa04270	Vascular smooth muscle contraction
T52316	hsa04370	VEGF signaling pathway
T52316	hsa04510	Focal adhesion
T52316	hsa04540	Gap junction
T52316	hsa04550	Signaling pathways regulating pluripotency of stem cells
T52316	hsa04650	Natural killer cell mediated cytotoxicity
T52316	hsa04660	T cell receptor signaling pathway
T52316	hsa04662	B cell receptor signaling pathway
T52316	hsa04664	Fc epsilon RI signaling pathway
T52316	hsa04666	Fc gamma R-mediated phagocytosis
T52316	hsa04720	Long-term potentiation
T52316	hsa04722	Neurotrophin signaling pathway
T52316	hsa04726	Serotonergic synapse
T52316	hsa04730	Long-term depression
T52316	hsa04810	Regulation of actin cytoskeleton
T52316	hsa04910	Insulin signaling pathway
T52316	hsa04912	GnRH signaling pathway
T52316	hsa04914	Progesterone-mediated oocyte maturation
T52316	hsa04915	Estrogen signaling pathway
T52316	hsa04916	Melanogenesis
T52316	hsa04917	Prolactin signaling pathway
T52316	hsa04919	Thyroid hormone signaling pathway
T52316	hsa04921	Oxytocin signaling pathway
T52316	hsa05034	Alcoholism
T52316	hsa05152	Tuberculosis
T52316	hsa05160	Hepatitis C
T52316	hsa05161	Hepatitis B
T52316	hsa05164	Influenza A
T52316	hsa05200	Pathways in cancer
T52316	hsa05205	Proteoglycans in cancer
T52316	hsa05206	MicroRNAs in cancer
T52316	hsa05210	Colorectal cancer
T52316	hsa05211	Renal cell carcinoma
T52316	hsa05212	Pancreatic cancer
T52316	hsa05213	Endometrial cancer
T52316	hsa05214	Glioma
T52316	hsa05215	Prostate cancer
T52316	hsa05218	Melanoma
T52316	hsa05219	Bladder cancer
T52316	hsa05220	Chronic myeloid leukemia
T52316	hsa05221	Acute myeloid leukemia
T52316	hsa05223	Non-small cell lung cancer
T52316	hsa05230	Central carbon metabolism in cancer
T52316	hsa05231	Choline metabolism in cancer
T52389	hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis
T52790	hsa04020	Calcium signaling pathway
T52790	hsa04080	Neuroactive ligand-receptor interaction
T52921	hsa04080	Neuroactive ligand-receptor interaction
T52937	hsa04920	Adipocytokine signaling pathway
T53389	hsa04010	MAPK signaling pathway
T53389	hsa04060	Cytokine-cytokine receptor interaction
T53389	hsa04068	FoxO signaling pathway
T53389	hsa04144	Endocytosis
T53389	hsa04350	TGF-beta signaling pathway
T53389	hsa04380	Osteoclast differentiation
T53389	hsa04390	Hippo signaling pathway
T53389	hsa04520	Adherens junction
T53389	hsa05142	Chagas disease (American trypanosomiasis)
T53389	hsa05161	Hepatitis B
T53389	hsa05166	HTLV-I infection
T53389	hsa05200	Pathways in cancer
T53389	hsa05210	Colorectal cancer
T53389	hsa05212	Pancreatic cancer
T53389	hsa05220	Chronic myeloid leukemia
T53472	hsa04612	Antigen processing and presentation
T53472	hsa04650	Natural killer cell mediated cytotoxicity
T53472	hsa05332	Graft-versus-host disease
T53904	hsa04066	HIF-1 signaling pathway
T53904	hsa05200	Pathways in cancer
T53904	hsa05211	Renal cell carcinoma
T54132	hsa04725	Cholinergic synapse
T54156	hsa04668	TNF signaling pathway
T54156	hsa04670	Leukocyte transendothelial migration
T54156	hsa04915	Estrogen signaling pathway
T54156	hsa05161	Hepatitis B
T54156	hsa05200	Pathways in cancer
T54156	hsa05202	Transcriptional misregulation in cancer
T54156	hsa05205	Proteoglycans in cancer
T54156	hsa05206	MicroRNAs in cancer
T54156	hsa05219	Bladder cancer
T54582	hsa00760	Nicotinate and nicotinamide metabolism
T54582	hsa01100	Metabolic pathways
T54771	hsa04973	Carbohydrate digestion and absorption
T54771	hsa04976	Bile secretion
T54771	hsa04978	Mineral absorption
T54902	hsa04612	Antigen processing and presentation
T54902	hsa04650	Natural killer cell mediated cytotoxicity
T54902	hsa05332	Graft-versus-host disease
T55260	hsa04010	MAPK signaling pathway
T55273	hsa04330	Notch signaling pathway
T55293	hsa04145	Phagosome
T55293	hsa04151	PI3K-Akt signaling pathway
T55293	hsa04510	Focal adhesion
T55293	hsa04512	ECM-receptor interaction
T55293	hsa04611	Platelet activation
T55293	hsa04640	Hematopoietic cell lineage
T55293	hsa04810	Regulation of actin cytoskeleton
T55293	hsa05200	Pathways in cancer
T55293	hsa05205	Proteoglycans in cancer
T55293	hsa05222	Small cell lung cancer
T55293	hsa05410	Hypertrophic cardiomyopathy (HCM)
T55293	hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)
T55293	hsa05414	Dilated cardiomyopathy
T55610	hsa04066	HIF-1 signaling pathway
T55610	hsa04150	mTOR signaling pathway
T55610	hsa04919	Thyroid hormone signaling pathway
T55610	hsa05200	Pathways in cancer
T55610	hsa05205	Proteoglycans in cancer
T55610	hsa05211	Renal cell carcinoma
T55610	hsa05230	Central carbon metabolism in cancer
T55610	hsa05231	Choline metabolism in cancer
T55709	hsa00564	Glycerophospholipid metabolism
T55709	hsa01100	Metabolic pathways
T55709	hsa05231	Choline metabolism in cancer
T55729	hsa04010	MAPK signaling pathway
T55729	hsa04015	Rap1 signaling pathway
T55729	hsa04068	FoxO signaling pathway
T55729	hsa04071	Sphingolipid signaling pathway
T55729	hsa04261	Adrenergic signaling in cardiomyocytes
T55729	hsa04370	VEGF signaling pathway
T55729	hsa04380	Osteoclast differentiation
T55729	hsa04550	Signaling pathways regulating pluripotency of stem cells
T55729	hsa04611	Platelet activation
T55729	hsa04620	Toll-like receptor signaling pathway
T55729	hsa04621	NOD-like receptor signaling pathway
T55729	hsa04622	RIG-I-like receptor signaling pathway
T55729	hsa04660	T cell receptor signaling pathway
T55729	hsa04664	Fc epsilon RI signaling pathway
T55729	hsa04668	TNF signaling pathway
T55729	hsa04670	Leukocyte transendothelial migration
T55729	hsa04722	Neurotrophin signaling pathway
T55729	hsa04723	Retrograde endocannabinoid signaling
T55729	hsa04728	Dopaminergic synapse
T55729	hsa04750	Inflammatory mediator regulation of TRP channels
T55729	hsa04912	GnRH signaling pathway
T55729	hsa04914	Progesterone-mediated oocyte maturation
T55729	hsa04917	Prolactin signaling pathway
T55729	hsa05014	Amyotrophic lateral sclerosis (ALS)
T55729	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
T55729	hsa05131	Shigellosis
T55729	hsa05132	Salmonella infection
T55729	hsa05133	Pertussis
T55729	hsa05140	Leishmaniasis
T55729	hsa05142	Chagas disease (American trypanosomiasis)
T55729	hsa05145	Toxoplasmosis
T55729	hsa05152	Tuberculosis
T55729	hsa05160	Hepatitis C
T55729	hsa05164	Influenza A
T55729	hsa05169	Epstein-Barr virus infection
T55729	hsa05205	Proteoglycans in cancer
T55860	hsa04060	Cytokine-cytokine receptor interaction
T56308	hsa04060	Cytokine-cytokine receptor interaction
T56308	hsa04630	Jak-STAT signaling pathway
T56308	hsa04640	Hematopoietic cell lineage
T56308	hsa05323	Rheumatoid arthritis
T56362	hsa05231	Choline metabolism in cancer
T56510	hsa04014	Ras signaling pathway
T56510	hsa04064	NF-kappa B signaling pathway
T56510	hsa04151	PI3K-Akt signaling pathway
T56510	hsa04210	Apoptosis
T56510	hsa04630	Jak-STAT signaling pathway
T56510	hsa05014	Amyotrophic lateral sclerosis (ALS)
T56510	hsa05145	Toxoplasmosis
T56510	hsa05166	HTLV-I infection
T56510	hsa05200	Pathways in cancer
T56510	hsa05202	Transcriptional misregulation in cancer
T56510	hsa05212	Pancreatic cancer
T56510	hsa05220	Chronic myeloid leukemia
T56510	hsa05222	Small cell lung cancer
T56545	hsa03320	PPAR signaling pathway
T56545	hsa04975	Fat digestion and absorption
T56545	hsa04977	Vitamin digestion and absorption
T56545	hsa05143	African trypanosomiasis
T56697	hsa04310	Wnt signaling pathway
T57059	hsa04110	Cell cycle
T57059	hsa05161	Hepatitis B
T57059	hsa05166	HTLV-I infection
T57059	hsa05200	Pathways in cancer
T57059	hsa05206	MicroRNAs in cancer
T57059	hsa05212	Pancreatic cancer
T57059	hsa05214	Glioma
T57059	hsa05215	Prostate cancer
T57059	hsa05218	Melanoma
T57059	hsa05219	Bladder cancer
T57059	hsa05220	Chronic myeloid leukemia
T57059	hsa05222	Small cell lung cancer
T57059	hsa05223	Non-small cell lung cancer
T57278	hsa04014	Ras signaling pathway
T57278	hsa04015	Rap1 signaling pathway
T57278	hsa04151	PI3K-Akt signaling pathway
T57278	hsa04360	Axon guidance
T57943	hsa04010	MAPK signaling pathway
T57943	hsa04115	p53 signaling pathway
T57943	hsa04210	Apoptosis
T57943	hsa04650	Natural killer cell mediated cytotoxicity
T57943	hsa04668	TNF signaling pathway
T57943	hsa04726	Serotonergic synapse
T57943	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T57943	hsa05010	Alzheimer's disease
T57943	hsa05012	Parkinson's disease
T57943	hsa05014	Amyotrophic lateral sclerosis (ALS)
T57943	hsa05016	Huntington's disease
T57943	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
T57943	hsa05133	Pertussis
T57943	hsa05134	Legionellosis
T57943	hsa05145	Toxoplasmosis
T57943	hsa05146	Amoebiasis
T57943	hsa05152	Tuberculosis
T57943	hsa05161	Hepatitis B
T57943	hsa05168	Herpes simplex infection
T57943	hsa05200	Pathways in cancer
T57943	hsa05203	Viral carcinogenesis
T57943	hsa05205	Proteoglycans in cancer
T57943	hsa05206	MicroRNAs in cancer
T57943	hsa05210	Colorectal cancer
T57943	hsa05416	Viral myocarditis
T58449	hsa03022	Basal transcription factors
T58449	hsa03420	Nucleotide excision repair
T58449	hsa04110	Cell cycle
T58496	hsa04750	Inflammatory mediator regulation of TRP channels
T58589	hsa04020	Calcium signaling pathway
T58589	hsa04080	Neuroactive ligand-receptor interaction
T58589	hsa04610	Complement and coagulation cascades
T58589	hsa04750	Inflammatory mediator regulation of TRP channels
T58589	hsa04810	Regulation of actin cytoskeleton
T58589	hsa05200	Pathways in cancer
T58970	hsa04010	MAPK signaling pathway
T58970	hsa04012	ErbB signaling pathway
T58970	hsa04014	Ras signaling pathway
T58970	hsa04015	Rap1 signaling pathway
T58970	hsa04022	cGMP-PKG signaling pathway
T58970	hsa04024	cAMP signaling pathway
T58970	hsa04062	Chemokine signaling pathway
T58970	hsa04066	HIF-1 signaling pathway
T58970	hsa04068	FoxO signaling pathway
T58970	hsa04071	Sphingolipid signaling pathway
T58970	hsa04114	Oocyte meiosis
T58970	hsa04150	mTOR signaling pathway
T58970	hsa04151	PI3K-Akt signaling pathway
T58970	hsa04261	Adrenergic signaling in cardiomyocytes
T58970	hsa04270	Vascular smooth muscle contraction
T58970	hsa04320	Dorso-ventral axis formation
T58970	hsa04350	TGF-beta signaling pathway
T58970	hsa04360	Axon guidance
T58970	hsa04370	VEGF signaling pathway
T58970	hsa04380	Osteoclast differentiation
T58970	hsa04510	Focal adhesion
T58970	hsa04520	Adherens junction
T58970	hsa04540	Gap junction
T58970	hsa04550	Signaling pathways regulating pluripotency of stem cells
T58970	hsa04611	Platelet activation
T58970	hsa04620	Toll-like receptor signaling pathway
T58970	hsa04621	NOD-like receptor signaling pathway
T58970	hsa04650	Natural killer cell mediated cytotoxicity
T58970	hsa04660	T cell receptor signaling pathway
T58970	hsa04662	B cell receptor signaling pathway
T58970	hsa04664	Fc epsilon RI signaling pathway
T58970	hsa04666	Fc gamma R-mediated phagocytosis
T58970	hsa04668	TNF signaling pathway
T58970	hsa04713	Circadian entrainment
T58970	hsa04720	Long-term potentiation
T58970	hsa04722	Neurotrophin signaling pathway
T58970	hsa04723	Retrograde endocannabinoid signaling
T58970	hsa04724	Glutamatergic synapse
T58970	hsa04725	Cholinergic synapse
T58970	hsa04726	Serotonergic synapse
T58970	hsa04730	Long-term depression
T58970	hsa04810	Regulation of actin cytoskeleton
T58970	hsa04910	Insulin signaling pathway
T58970	hsa04912	GnRH signaling pathway
T58970	hsa04914	Progesterone-mediated oocyte maturation
T58970	hsa04915	Estrogen signaling pathway
T58970	hsa04916	Melanogenesis
T58970	hsa04917	Prolactin signaling pathway
T58970	hsa04919	Thyroid hormone signaling pathway
T58970	hsa04921	Oxytocin signaling pathway
T58970	hsa04930	Type II diabetes mellitus
T58970	hsa04960	Aldosterone-regulated sodium reabsorption
T58970	hsa05010	Alzheimer's disease
T58970	hsa05020	Prion diseases
T58970	hsa05034	Alcoholism
T58970	hsa05131	Shigellosis
T58970	hsa05132	Salmonella infection
T58970	hsa05133	Pertussis
T58970	hsa05140	Leishmaniasis
T58970	hsa05142	Chagas disease (American trypanosomiasis)
T58970	hsa05145	Toxoplasmosis
T58970	hsa05152	Tuberculosis
T58970	hsa05160	Hepatitis C
T58970	hsa05161	Hepatitis B
T58970	hsa05164	Influenza A
T58970	hsa05200	Pathways in cancer
T58970	hsa05203	Viral carcinogenesis
T58970	hsa05205	Proteoglycans in cancer
T58970	hsa05206	MicroRNAs in cancer
T58970	hsa05210	Colorectal cancer
T58970	hsa05211	Renal cell carcinoma
T58970	hsa05212	Pancreatic cancer
T58970	hsa05213	Endometrial cancer
T58970	hsa05214	Glioma
T58970	hsa05215	Prostate cancer
T58970	hsa05216	Thyroid cancer
T58970	hsa05218	Melanoma
T58970	hsa05219	Bladder cancer
T58970	hsa05220	Chronic myeloid leukemia
T58970	hsa05221	Acute myeloid leukemia
T58970	hsa05223	Non-small cell lung cancer
T58970	hsa05230	Central carbon metabolism in cancer
T58970	hsa05231	Choline metabolism in cancer
T59056	hsa00140	Steroid hormone biosynthesis
T59056	hsa01100	Metabolic pathways
T59273	hsa04068	FoxO signaling pathway
T59273	hsa04110	Cell cycle
T59273	hsa04114	Oocyte meiosis
T59273	hsa04914	Progesterone-mediated oocyte maturation
T59550	hsa04142	Lysosome
T59626	hsa04080	Neuroactive ligand-receptor interaction
T60330	hsa04020	Calcium signaling pathway
T60330	hsa04080	Neuroactive ligand-receptor interaction
T60514	hsa04512	ECM-receptor interaction
T60514	hsa04611	Platelet activation
T60526	hsa04514	Cell adhesion molecules (CAMs)
T60724	hsa04310	Wnt signaling pathway
T61033	hsa04060	Cytokine-cytokine receptor interaction
T61033	hsa04630	Jak-STAT signaling pathway
T61581	hsa00230	Purine metabolism
T61581	hsa04022	cGMP-PKG signaling pathway
T61581	hsa04270	Vascular smooth muscle contraction
T61581	hsa04540	Gap junction
T61581	hsa04611	Platelet activation
T61581	hsa04713	Circadian entrainment
T61581	hsa04730	Long-term depression
T61581	hsa04921	Oxytocin signaling pathway
T61581	hsa04970	Salivary secretion
T62241	hsa04060	Cytokine-cytokine receptor interaction
T62241	hsa05321	Inflammatory bowel disease (IBD)
T62241	hsa05323	Rheumatoid arthritis
T62306	hsa04080	Neuroactive ligand-receptor interaction
T62449	hsa04110	Cell cycle
T62449	hsa04115	p53 signaling pathway
T62449	hsa05166	HTLV-I infection
T62449	hsa05203	Viral carcinogenesis
T62705	hsa04514	Cell adhesion molecules (CAMs)
T62705	hsa04660	T cell receptor signaling pathway
T62705	hsa04672	Intestinal immune network for IgA production
T62705	hsa05340	Primary immunodeficiency
T62739	hsa04010	MAPK signaling pathway
T62739	hsa05206	MicroRNAs in cancer
T62820	hsa04080	Neuroactive ligand-receptor interaction
T62820	hsa04724	Glutamatergic synapse
T62820	hsa05030	Cocaine addiction
T62974	hsa04080	Neuroactive ligand-receptor interaction
T63414	hsa04020	Calcium signaling pathway
T63414	hsa04080	Neuroactive ligand-receptor interaction
T63816	hsa05034	Alcoholism
T63816	hsa05169	Epstein-Barr virus infection
T63816	hsa05203	Viral carcinogenesis
T63816	hsa05206	MicroRNAs in cancer
T63966	hsa04014	Ras signaling pathway
T63966	hsa04015	Rap1 signaling pathway
T63966	hsa04060	Cytokine-cytokine receptor interaction
T63966	hsa04066	HIF-1 signaling pathway
T63966	hsa04144	Endocytosis
T63966	hsa04151	PI3K-Akt signaling pathway
T63966	hsa04510	Focal adhesion
T63966	hsa05202	Transcriptional misregulation in cancer
T63966	hsa05323	Rheumatoid arthritis
T64074	hsa03018	RNA degradation
T64213	hsa04750	Inflammatory mediator regulation of TRP channels
T64567	hsa00910	Nitrogen metabolism
T64645	hsa00531	Glycosaminoglycan degradation
T64645	hsa01100	Metabolic pathways
T64645	hsa04142	Lysosome
T64682	hsa04068	FoxO signaling pathway
T64682	hsa04151	PI3K-Akt signaling pathway
T64682	hsa04960	Aldosterone-regulated sodium reabsorption
T64765	hsa04080	Neuroactive ligand-receptor interaction
T64774	hsa04020	Calcium signaling pathway
T64774	hsa04022	cGMP-PKG signaling pathway
T64774	hsa05012	Parkinson's disease
T64774	hsa05016	Huntington's disease
T64774	hsa05161	Hepatitis B
T64774	hsa05166	HTLV-I infection
T64774	hsa05203	Viral carcinogenesis
T65019	hsa04668	TNF signaling pathway
T65019	hsa04912	GnRH signaling pathway
T65116	hsa00230	Purine metabolism
T65116	hsa00240	Pyrimidine metabolism
T65116	hsa00760	Nicotinate and nicotinamide metabolism
T65116	hsa01100	Metabolic pathways
T65198	hsa04012	ErbB signaling pathway
T65200	hsa00140	Steroid hormone biosynthesis
T65200	hsa00980	Metabolism of xenobiotics by cytochrome P450
T65200	hsa01100	Metabolic pathways
T65200	hsa05204	Chemical carcinogenesis
T65501	hsa00270	Cysteine and methionine metabolism
T65501	hsa01100	Metabolic pathways
T65501	hsa05206	MicroRNAs in cancer
T65864	hsa04010	MAPK signaling pathway
T65864	hsa04015	Rap1 signaling pathway
T65864	hsa04068	FoxO signaling pathway
T65864	hsa04071	Sphingolipid signaling pathway
T65864	hsa04261	Adrenergic signaling in cardiomyocytes
T65864	hsa04370	VEGF signaling pathway
T65864	hsa04380	Osteoclast differentiation
T65864	hsa04550	Signaling pathways regulating pluripotency of stem cells
T65864	hsa04611	Platelet activation
T65864	hsa04620	Toll-like receptor signaling pathway
T65864	hsa04621	NOD-like receptor signaling pathway
T65864	hsa04622	RIG-I-like receptor signaling pathway
T65864	hsa04660	T cell receptor signaling pathway
T65864	hsa04664	Fc epsilon RI signaling pathway
T65864	hsa04668	TNF signaling pathway
T65864	hsa04670	Leukocyte transendothelial migration
T65864	hsa04722	Neurotrophin signaling pathway
T65864	hsa04723	Retrograde endocannabinoid signaling
T65864	hsa04728	Dopaminergic synapse
T65864	hsa04750	Inflammatory mediator regulation of TRP channels
T65864	hsa04912	GnRH signaling pathway
T65864	hsa04914	Progesterone-mediated oocyte maturation
T65864	hsa04917	Prolactin signaling pathway
T65864	hsa05014	Amyotrophic lateral sclerosis (ALS)
T65864	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
T65864	hsa05131	Shigellosis
T65864	hsa05132	Salmonella infection
T65864	hsa05133	Pertussis
T65864	hsa05140	Leishmaniasis
T65864	hsa05142	Chagas disease (American trypanosomiasis)
T65864	hsa05145	Toxoplasmosis
T65864	hsa05152	Tuberculosis
T65864	hsa05160	Hepatitis C
T65864	hsa05164	Influenza A
T65864	hsa05169	Epstein-Barr virus infection
T65864	hsa05205	Proteoglycans in cancer
T65883	hsa04514	Cell adhesion molecules (CAMs)
T65883	hsa04530	Tight junction
T65883	hsa04670	Leukocyte transendothelial migration
T65883	hsa05160	Hepatitis C
T66383	hsa04610	Complement and coagulation cascades
T66383	hsa05150	Staphylococcus aureus infection
T67063	hsa04022	cGMP-PKG signaling pathway
T67063	hsa04270	Vascular smooth muscle contraction
T67063	hsa04911	Insulin secretion
T67063	hsa04970	Salivary secretion
T67063	hsa04972	Pancreatic secretion
T67079	hsa04060	Cytokine-cytokine receptor interaction
T67079	hsa04630	Jak-STAT signaling pathway
T67079	hsa05310	Asthma
T67102	hsa04071	Sphingolipid signaling pathway
T67102	hsa04142	Lysosome
T67102	hsa05152	Tuberculosis
T67103	hsa04145	Phagosome
T67103	hsa04151	PI3K-Akt signaling pathway
T67103	hsa04510	Focal adhesion
T67103	hsa04512	ECM-receptor interaction
T67103	hsa04514	Cell adhesion molecules (CAMs)
T67103	hsa04810	Regulation of actin cytoskeleton
T67103	hsa04919	Thyroid hormone signaling pathway
T67103	hsa05200	Pathways in cancer
T67103	hsa05205	Proteoglycans in cancer
T67103	hsa05222	Small cell lung cancer
T67103	hsa05410	Hypertrophic cardiomyopathy (HCM)
T67103	hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)
T67103	hsa05414	Dilated cardiomyopathy
T67207	hsa04640	Hematopoietic cell lineage
T67207	hsa05169	Epstein-Barr virus infection
T67272	hsa00480	Glutathione metabolism
T67272	hsa01100	Metabolic pathways
T67272	hsa04614	Renin-angiotensin system
T67272	hsa04640	Hematopoietic cell lineage
T67363	hsa04145	Phagosome
T67363	hsa04151	PI3K-Akt signaling pathway
T67363	hsa04510	Focal adhesion
T67363	hsa04512	ECM-receptor interaction
T67363	hsa04640	Hematopoietic cell lineage
T67363	hsa04810	Regulation of actin cytoskeleton
T67363	hsa05100	Bacterial invasion of epithelial cells
T67363	hsa05131	Shigellosis
T67363	hsa05133	Pertussis
T67363	hsa05205	Proteoglycans in cancer
T67363	hsa05206	MicroRNAs in cancer
T67363	hsa05410	Hypertrophic cardiomyopathy (HCM)
T67363	hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)
T67363	hsa05414	Dilated cardiomyopathy
T67416	hsa00860	Porphyrin and chlorophyll metabolism
T67416	hsa00970	Aminoacyl-tRNA biosynthesis
T67416	hsa01100	Metabolic pathways
T67619	hsa04010	MAPK signaling pathway
T67619	hsa04012	ErbB signaling pathway
T67619	hsa04014	Ras signaling pathway
T67619	hsa04015	Rap1 signaling pathway
T67619	hsa04022	cGMP-PKG signaling pathway
T67619	hsa04024	cAMP signaling pathway
T67619	hsa04062	Chemokine signaling pathway
T67619	hsa04066	HIF-1 signaling pathway
T67619	hsa04068	FoxO signaling pathway
T67619	hsa04071	Sphingolipid signaling pathway
T67619	hsa04150	mTOR signaling pathway
T67619	hsa04151	PI3K-Akt signaling pathway
T67619	hsa04152	AMPK signaling pathway
T67619	hsa04210	Apoptosis
T67619	hsa04261	Adrenergic signaling in cardiomyocytes
T67619	hsa04370	VEGF signaling pathway
T67619	hsa04380	Osteoclast differentiation
T67619	hsa04510	Focal adhesion
T67619	hsa04530	Tight junction
T67619	hsa04550	Signaling pathways regulating pluripotency of stem cells
T67619	hsa04611	Platelet activation
T67619	hsa04620	Toll-like receptor signaling pathway
T67619	hsa04630	Jak-STAT signaling pathway
T67619	hsa04660	T cell receptor signaling pathway
T67619	hsa04662	B cell receptor signaling pathway
T67619	hsa04664	Fc epsilon RI signaling pathway
T67619	hsa04666	Fc gamma R-mediated phagocytosis
T67619	hsa04668	TNF signaling pathway
T67619	hsa04722	Neurotrophin signaling pathway
T67619	hsa04725	Cholinergic synapse
T67619	hsa04728	Dopaminergic synapse
T67619	hsa04910	Insulin signaling pathway
T67619	hsa04914	Progesterone-mediated oocyte maturation
T67619	hsa04915	Estrogen signaling pathway
T67619	hsa04917	Prolactin signaling pathway
T67619	hsa04919	Thyroid hormone signaling pathway
T67619	hsa04920	Adipocytokine signaling pathway
T67619	hsa04922	Glucagon signaling pathway
T67619	hsa04923	Regulation of lipolysis in adipocytes
T67619	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T67619	hsa04973	Carbohydrate digestion and absorption
T67619	hsa05142	Chagas disease (American trypanosomiasis)
T67619	hsa05145	Toxoplasmosis
T67619	hsa05152	Tuberculosis
T67619	hsa05160	Hepatitis C
T67619	hsa05161	Hepatitis B
T67619	hsa05162	Measles
T67619	hsa05164	Influenza A
T67619	hsa05166	HTLV-I infection
T67619	hsa05169	Epstein-Barr virus infection
T67619	hsa05200	Pathways in cancer
T67619	hsa05205	Proteoglycans in cancer
T67619	hsa05210	Colorectal cancer
T67619	hsa05211	Renal cell carcinoma
T67619	hsa05212	Pancreatic cancer
T67619	hsa05213	Endometrial cancer
T67619	hsa05214	Glioma
T67619	hsa05215	Prostate cancer
T67619	hsa05218	Melanoma
T67619	hsa05220	Chronic myeloid leukemia
T67619	hsa05221	Acute myeloid leukemia
T67619	hsa05222	Small cell lung cancer
T67619	hsa05223	Non-small cell lung cancer
T67619	hsa05230	Central carbon metabolism in cancer
T67619	hsa05231	Choline metabolism in cancer
T67658	hsa04068	FoxO signaling pathway
T67658	hsa04152	AMPK signaling pathway
T67658	hsa04910	Insulin signaling pathway
T67658	hsa04920	Adipocytokine signaling pathway
T67658	hsa04930	Type II diabetes mellitus
T67805	hsa04060	Cytokine-cytokine receptor interaction
T67894	hsa04620	Toll-like receptor signaling pathway
T67894	hsa05160	Hepatitis C
T67894	hsa05161	Hepatitis B
T67894	hsa05164	Influenza A
T67894	hsa05168	Herpes simplex infection
T68163	hsa04062	Chemokine signaling pathway
T68163	hsa04064	NF-kappa B signaling pathway
T68163	hsa04611	Platelet activation
T68163	hsa04662	B cell receptor signaling pathway
T68163	hsa04664	Fc epsilon RI signaling pathway
T68163	hsa04666	Fc gamma R-mediated phagocytosis
T68163	hsa04730	Long-term depression
T68163	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
T68163	hsa05169	Epstein-Barr virus infection
T68163	hsa05203	Viral carcinogenesis
T68290	hsa04142	Lysosome
T68290	hsa04145	Phagosome
T68290	hsa04612	Antigen processing and presentation
T68290	hsa05152	Tuberculosis
T68383	hsa04060	Cytokine-cytokine receptor interaction
T68383	hsa04340	Hedgehog signaling pathway
T68383	hsa04350	TGF-beta signaling pathway
T68383	hsa04390	Hippo signaling pathway
T68383	hsa04550	Signaling pathways regulating pluripotency of stem cells
